TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
DERA GOPIPUR,02-024-02113,4.471159447004608,2910.7248,127.1533,2022_07
DHARAMPUR,02-027-00023,5.295772350230415,1149.1826,47.7172,2022_07
DHARMSHALA,02-024-02114,4.452160483870967,1656.2037,127.0474,2022_07
DHATWAL,02-028-02856,2.0451629032258065,253.6002,28.4145,2022_07
DHIRA,02-024-02115,3.321579838709677,411.8759,40.3391,2022_07
DODRA KWAR,02-033-00036,0.3188672456575682,128.5035,4.0273,2022_07
FATEHPUR,02-024-02116,4.415533333333334,1231.9338,127.9044,2022_07
GALORE,02-028-02857,0.6991112903225807,43.3449,6.3494,2022_07
GHANARI,02-029-00067,1.5938332258064516,494.0883,28.9955,2022_07
GHUMARWIN,02-030-02106,5.342636693548387,1324.9739,39.9001,2022_07
HAMIRPUR,02-028-02858,0.9383815668202764,203.6288,10.1922,2022_07
HANGRANG,02-034-01703,0.2271499151103565,133.7913,4.1872,2022_07
HARCHAKIAN,02-024-02117,2.0216387096774198,125.3416,33.702,2022_07
HAROLI,02-029-00068,1.072699706744868,365.7906,14.2341,2022_07
INDORA,02-024-02118,2.455791182795698,1141.9429,35.881,2022_07
JAISINGHPUR,02-024-02119,4.272626881720431,794.7086,47.694,2022_07
JASWAN  KOTLA,02-024-02120,3.288688709677419,407.7974,66.3522,2022_07
JAWALAMUKHI,02-024-02121,1.7729494623655913,329.7686,24.377,2022_07
JAWALI,02-024-02122,10.955936021505376,4075.6082,128.4819,2022_07
JHANDUTA,02-030-02107,3.495321075268817,1625.3243,51.1812,2022_07
JOGINDAR NAGAR,02-027-00024,4.339274462365591,1614.2101,48.0638,2022_07
JUBBAL,02-033-00037,0.9535545698924732,354.7223,26.3466,2022_07
KALPA,02-034-00009,0.0893703225806451,41.5572,2.3296,2022_07
KAMRAU,02-032-00049,1.732888940092166,376.0369,21.0743,2022_07
KANDAGHAT,02-031-00059,2.7436954838709675,850.5456,55.1996,2022_07
KANGRA,02-024-02123,1.958430875576037,424.9795,34.9286,2022_07
KARSOG,02-027-00025,1.11361044546851,724.9604,67.9059,2022_07
KASAULI,02-031-00060,3.858479723502304,837.2901,42.3478,2022_07
KHUNDIAN,02-024-02124,1.5551112903225806,289.2507,25.2649,2022_07
KOTKHAI,02-033-00038,2.8553263929618766,973.6663,54.4172,2022_07
KOTLI,02-027-00026,4.372831451612903,542.2311,50.5111,2022_07
KRISHANGARH,02-031-00061,4.973556129032258,770.9012,53.1284,2022_07
KULLU,02-026-00014,1.1021385630498532,751.6585,38.6215,2022_07
KUMHARSAIN,02-033-00039,2.4254064516129032,676.6884,44.8064,2022_07
KUPVI,02-033-00040,1.3816406451612904,214.1543,27.8025,2022_07
LAD BHAROL,02-027-00027,4.277222580645161,397.7817,32.9297,2022_07
LAHAUL,02-025-00017,0.2277731637717121,1835.8517,32.0067,2022_07
MANALI,02-026-00015,2.4031576195773083,2160.4387,36.2819,2022_07
MORANG,02-034-01704,0.1414143920595533,284.95000000000005,3.2375,2022_07
MULTHAN,02-024-02125,0.9103772495755516,1072.4244,36.8278,2022_07
NADAUN,02-028-02859,1.6984760368663596,368.5693,33.5814,2022_07
NAGROTA BAGWAN,02-024-02126,6.797827419354839,842.9306,134.2828,2022_07
NAHAN,02-032-00050,2.4265260545905707,977.89,31.4852,2022_07
NAINA DEVI,02-030-02109,2.5115326612903224,622.8601,31.9056,2022_07
NALAGARH,02-031-00062,6.617506451612903,2666.8551,67.6101,2022_07
NAMHOL,02-030-02108,3.7231080645161287,692.4981,27.476,2022_07
NANKHARI,02-033-00041,2.000754193548387,310.1169,44.4281,2022_07
NERMAND,02-026-00016,1.6042885080645162,795.7271000000001,50.5636,2022_07
NERUA,02-033-00042,1.1155704301075269,414.9922,23.5133,2022_07
NICHAR,02-034-00010,0.1995254224270353,259.7821,47.1947,2022_07
NIHRI,02-027-00028,2.449780286738351,683.4887,67.997,2022_07
NOHRA,02-032-00051,0.8958069124423963,194.3901,13.1043,2022_07
NURPUR,02-024-02127,8.175712419354838,5068.9417,127.7275,2022_07
PACHHAD,02-032-00052,0.928738494623656,431.8634,24.8796,2022_07
PADHAR,02-027-00029,2.891437096774194,1254.8837,38.0414,2022_07
PALAMPUR,02-024-02128,10.123785958254269,5335.2352,134.3195,2022_07
PANGI,02-023-00006,0.8987189655172414,1615.8967,42.6655,2022_07
PAONTA SAHIB,02-032-01637,3.3545852150537634,2495.8114,39.1331,2022_07
POOH,02-034-01705,0.1094542462146148,166.261,4.0604,2022_07
RAJGARH,02-032-00053,0.7502041474654378,162.79430000000002,8.8555,2022_07
RAKKAR,02-024-02129,1.817803225806452,169.0557,21.5713,2022_07
RAMPUR,02-033-00043,1.6546343108504398,1692.6909,51.6049,2022_07
RAMSHAHR,02-031-00063,3.25208801843318,705.7031,33.1855,2022_07
RENUKA,02-032-00055,0.9381935483870968,290.84000000000003,11.4765,2022_07
ROHRU,02-033-00044,0.5869725806451612,181.9615,8.3209,2022_07
RONHAT,02-032-03318,1.651368951612903,409.5395,43.8512,2022_07
SAINJ,02-026-00017,0.1459070077864293,131.1704,3.0139,2022_07
SALUNI,02-023-00007,1.8306334465195249,1078.2431,61.5755,2022_07
SANDHOL,02-027-00030,,0.0,,2022_07
SANGLA,02-034-01706,0.2420822004608294,420.2547,3.3304,2022_07
SARKAGHAT,02-027-00031,5.700649308755761,1237.0409,58.4376,2022_07
SEONI,02-033-00046,1.440721612903226,446.6237,68.3233,2022_07
SHAHPUR,02-024-02130,2.0083826612903226,498.0789,35.1621,2022_07
SHALAI,02-032-00056,1.1944319354838708,370.2739,18.0731,2022_07
SHIMLA,02-033-00045,1.8286991039426523,1020.4141,71.4159,2022_07
SIHUNTA,02-023-00008,6.299328739002933,2148.0711,120.2059,2022_07
SOLAN,02-031-00064,2.648895161290323,656.926,58.7639,2022_07
SPITI,02-025-02401,0.0720887963926465,623.496,4.0311,2022_07
SUNDAR NAGAR,02-027-00032,3.1490709677419355,1171.4544,68.6571,2022_07
THEOG,02-033-00047,2.086615322580645,1034.9612,57.8702,2022_07
THUNAG,02-027-00033,0.6994331378299121,238.5067,3.405,2022_07
THURAL,02-024-02131,3.3895860215053766,315.2315,37.9929,2022_07
TIRA SUJANPUR,02-028-02860,1.882727419354839,466.9164,51.618,2022_07
UNA,02-029-00069,1.8212603686635944,395.2135,15.4948,2022_07
AMB,02-029-00065,1.11755111662531,450.3731,30.5978,2022_08
ANI,02-026-00011,1.1959155913978494,444.8806,52.4903,2022_08
ARKI,02-031-00057,2.777769815668203,1205.5521,43.3837,2022_08
AUT,02-027-00018,4.589435483870967,853.6349999999999,120.0236,2022_08
BADDI,02-031-00058,7.523587419354839,2332.3121,97.9358,2022_08
BAIJNATH,02-024-02110,15.26570887096774,5678.843699999999,208.1511,2022_08
BALDWARA,02-027-00019,1.885453225806452,116.8981,20.486,2022_08
BALH,02-027-00020,7.841697132616487,2187.8335,126.6548,2022_08
BALI CHOWKI,02-027-03430,9.996897388632872,6507.9802,251.3085,2022_08
BAMSAN,02-028-01431,10.502244354838709,1302.2783,127.41,2022_08
BANGANA,02-029-00066,1.1567931688804554,609.63,44.1449,2022_08
BANJAR,02-026-00012,0.9340466129032258,579.1089,62.1496,2022_08
BAROH,02-024-02111,3.912492258064516,606.4363000000001,98.9004,2022_08
BARSAR,02-028-02854,4.043258602150537,752.0461,54.2205,2022_08
BHARARI,02-030-02104,4.27550129032258,662.7026999999999,38.8191,2022_08
BHATTIYAT,02-023-00001,2.495636917562724,696.2827,86.6368,2022_08
BHORANJ,02-028-02855,14.478737096774193,1795.3634,128.888,2022_08
BHUNTAR,02-026-00013,1.1035379928315414,2770.9839,174.4872,2022_08
BILASPUR,02-030-02105,1.5171258064516129,235.1545,27.0266,2022_08
BRAHMAUR,02-023-00002,7.835865927419355,15546.358,245.5696,2022_08
CHACHYOT,02-027-00022,8.850464838709678,2743.6441,138.5249,2022_08
CHAMBA,02-023-00003,5.517045925297113,6499.080099999999,207.8364,2022_08
CHAUPAL,02-033-00034,3.310686217008797,1128.944,46.9095,2022_08
CHAURAH,02-023-00004,2.4801435483870966,3536.6847,42.5807,2022_08
CHIRGAON,02-033-00035,0.4321230967741935,334.8954,11.0332,2022_08
DADA SIBA,02-024-02112,2.9012329032258064,449.6911,69.7605,2022_08
DADAHU,02-032-00048,4.13165935483871,640.4072,63.7663,2022_08
DALHOUSIE,02-023-00005,1.6850344086021507,313.4164,36.4229,2022_08
DERA GOPIPUR,02-024-02113,3.582969278033794,2332.513,80.6092,2022_08
DHARAMPUR,02-027-00023,13.495767741935484,2928.5816,127.8853,2022_08
DHARMSHALA,02-024-02114,19.389247849462365,7212.8002,248.5436,2022_08
DHATWAL,02-028-02856,5.496921774193548,681.6183,55.1009,2022_08
DHIRA,02-024-02115,11.186742741935484,1387.1561,113.1976,2022_08
DODRA KWAR,02-033-00036,0.3211791563275434,129.4352,5.4866,2022_08
FATEHPUR,02-024-02116,2.217020788530466,618.5488,67.9561,2022_08
GALORE,02-028-02857,2.0038790322580646,124.2405,34.2405,2022_08
GHANARI,02-029-00067,0.5207716129032257,161.4392,10.0994,2022_08
GHUMARWIN,02-030-02106,2.857575,708.6786,39.283,2022_08
HAMIRPUR,02-028-02858,2.472951152073733,536.6304,48.4667,2022_08
HANGRANG,02-034-01703,0.0719628183361629,42.3861,0.6528,2022_08
HARCHAKIAN,02-024-02117,10.06057741935484,623.7558,225.6083,2022_08
HAROLI,02-029-00068,0.4706964809384164,160.5075,15.5556,2022_08
INDORA,02-024-02118,2.030901720430107,944.3693,37.3009,2022_08
JAISINGHPUR,02-024-02119,12.09705806451613,2250.0528,204.4398,2022_08
JASWAN  KOTLA,02-024-02120,2.02711935483871,251.3628,73.4336,2022_08
JAWALAMUKHI,02-024-02121,1.8347182795698924,341.2576,30.7681,2022_08
JAWALI,02-024-02122,6.179412096774193,2298.7413,215.8924,2022_08
JHANDUTA,02-030-02107,3.596876129032258,1672.5474000000002,72.5137,2022_08
JOGINDAR NAGAR,02-027-00024,20.51896586021505,7633.0553,261.6009,2022_08
JUBBAL,02-033-00037,1.621389247311828,603.1568,44.0307,2022_08
KALPA,02-034-00009,0.0499554838709677,23.2293,0.6319,2022_08
KAMRAU,02-032-00049,7.961875115207373,1727.7269,94.8919,2022_08
KANDAGHAT,02-031-00059,5.869810967741935,1819.6414,58.6581,2022_08
KANGRA,02-024-02123,11.113624423963133,2411.6565,233.3417,2022_08
KARSOG,02-027-00025,2.153673425499232,1402.0413999999998,29.6873,2022_08
KASAULI,02-031-00060,4.115121658986175,892.9814,41.4018,2022_08
KHUNDIAN,02-024-02124,1.8404725806451612,342.3279,33.9097,2022_08
KOTKHAI,02-033-00038,1.9517868035190615,665.5593,33.0473,2022_08
KOTLI,02-027-00026,13.747160483870967,1704.6479,127.6492,2022_08
KRISHANGARH,02-031-00061,7.346508387096774,1138.7088,95.8037,2022_08
KULLU,02-026-00014,6.098569208211143,4159.2242,178.5351,2022_08
KUMHARSAIN,02-033-00039,1.4467924731182795,403.6551,24.4344,2022_08
KUPVI,02-033-00040,6.339762580645161,982.6632,78.8328,2022_08
LAD BHAROL,02-027-00027,22.08467741935484,2053.875,211.5681,2022_08
LAHAUL,02-025-00017,0.4292452109181142,3459.7164,52.5051,2022_08
MANALI,02-026-00015,4.744818576195773,4265.5919,78.0272,2022_08
MORANG,02-034-01704,0.125684317617866,253.2539,4.6133,2022_08
MULTHAN,02-024-02125,6.344344991511036,7473.6384,201.8418,2022_08
NADAUN,02-028-02859,1.954778341013825,424.1869,42.3016,2022_08
NAGROTA BAGWAN,02-024-02126,17.2233814516129,2135.6993,249.7101,2022_08
NAHAN,02-032-00050,3.763437220843673,1516.6652,70.6918,2022_08
NAINA DEVI,02-030-02109,3.1354471774193544,777.5908999999999,66.0393,2022_08
NALAGARH,02-031-00062,5.66785459057072,2284.1454,97.9344,2022_08
NAMHOL,02-030-02108,2.612141397849462,485.8583,34.4409,2022_08
NANKHARI,02-033-00041,1.2998716129032255,201.4801,19.3949,2022_08
NERMAND,02-026-00016,0.8772725806451613,435.1272,11.345,2022_08
NERUA,02-033-00042,3.1036190860215056,1154.5463,60.5368,2022_08
NICHAR,02-034-00010,0.1317953917050691,171.5976,5.1928,2022_08
NIHRI,02-027-00028,4.207174193548387,1173.8016,116.4534,2022_08
NOHRA,02-032-00051,3.439147926267281,746.2951,59.6595,2022_08
NURPUR,02-024-02127,3.5844166129032256,2222.3383,55.2321,2022_08
PACHHAD,02-032-00052,3.936853763440861,1830.637,72.3215,2022_08
PADHAR,02-027-00029,17.018032949308758,7385.826300000001,262.9515,2022_08
PALAMPUR,02-024-02128,21.194639848197344,11169.5752,249.2685,2022_08
PANGI,02-023-00006,3.4636612903225807,6227.6630000000005,159.0722,2022_08
PAONTA SAHIB,02-032-01637,7.240556586021506,5386.9741,117.4318,2022_08
POOH,02-034-01705,0.0557958525345622,84.7539,0.9119,2022_08
RAJGARH,02-032-00053,4.656610138248848,1010.4844,74.5794,2022_08
RAKKAR,02-024-02129,1.089752688172043,101.347,12.989,2022_08
RAMPUR,02-033-00043,0.7885505376344085,806.6872,20.7124,2022_08
RAMSHAHR,02-031-00063,3.371615207373272,731.6405,95.1279,2022_08
RENUKA,02-032-00055,2.8580735483870967,886.0028,47.2743,2022_08
ROHRU,02-033-00044,1.723413548387097,534.2582,31.8552,2022_08
RONHAT,02-032-03318,6.668170161290323,1653.7062,70.5592,2022_08
SAINJ,02-026-00017,0.3045446051167964,273.7856,22.803,2022_08
SALUNI,02-023-00007,0.593225297113752,349.4097,20.4129,2022_08
SANDHOL,02-027-00030,,0.0,,2022_08
SANGLA,02-034-01706,0.2212181451612903,384.0347,4.3645,2022_08
SARKAGHAT,02-027-00031,12.967012903225806,2813.8418,128.6901,2022_08
SEONI,02-033-00046,2.194729032258065,680.366,28.8743,2022_08
SHAHPUR,02-024-02130,16.76489758064516,4157.6946,230.5435,2022_08
SHALAI,02-032-00056,6.797389677419354,2107.1908,93.5613,2022_08
SHIMLA,02-033-00045,4.491875806451613,2506.4667,62.9848,2022_08
SIHUNTA,02-023-00008,10.466707038123168,3569.1471,225.3461,2022_08
SOLAN,02-031-00064,4.314039516129033,1069.8818,62.3705,2022_08
SPITI,02-025-02401,0.1156504451381662,1000.2607,4.7337,2022_08
SUNDAR NAGAR,02-027-00032,3.30930940860215,1231.0631,75.0146,2022_08
THEOG,02-033-00047,4.540621572580645,2252.1483,64.2895,2022_08
THUNAG,02-027-00033,1.086807917888563,370.6015,73.188,2022_08
THURAL,02-024-02131,8.221113978494623,764.5636,60.208,2022_08
TIRA SUJANPUR,02-028-02860,3.9038810483870967,968.1625,127.9746,2022_08
UNA,02-029-00069,0.6865502304147466,148.9814,18.553,2022_08
AMB,02-029-00065,0.6044148717948717,235.7218,23.9577,2022_09
ANI,02-026-00011,0.2164299999999999,77.9148,3.7598,2022_09
ARKI,02-031-00057,0.5057307142857143,212.4069,29.9762,2022_09
AUT,02-027-00018,0.1851644444444444,33.3296,3.9499,2022_09
BADDI,02-031-00058,0.55292,165.876,55.7477,2022_09
BAIJNATH,02-024-02110,0.7337197222222221,264.1391,30.4276,2022_09
BALDWARA,02-027-00019,0.4774583333333334,28.6475,7.6927,2022_09
BALH,02-027-00020,0.3963977777777777,107.0274,22.3407,2022_09
BALI CHOWKI,02-027-03430,0.323542380952381,203.8317,6.6679,2022_09
BAMSAN,02-028-01431,0.6370091666666667,76.4411,9.4143,2022_09
BANGANA,02-029-00066,1.0303654901960784,525.4864,36.786,2022_09
BANJAR,02-026-00012,0.0701663333333333,42.0998,3.3255,2022_09
BAROH,02-024-02111,2.3381873333333334,350.72810000000004,52.3858,2022_09
BARSAR,02-028-02854,3.003074444444444,540.5534,37.7648,2022_09
BHARARI,02-030-02104,1.2249286666666666,183.7393,27.6069,2022_09
BHATTIYAT,02-023-00001,0.0171459259259259,4.6294,0.8205,2022_09
BHORANJ,02-028-02855,1.024333333333333,122.92,16.2617,2022_09
BHUNTAR,02-026-00013,0.1169659259259259,284.2272,26.406,2022_09
BILASPUR,02-030-02105,0.1461019999999999,21.9153,3.3037,2022_09
BRAHMAUR,02-023-00002,0.873209375,1676.562,43.7076,2022_09
CHACHYOT,02-027-00022,0.3419923333333333,102.5977,3.9271,2022_09
CHAMBA,02-023-00003,0.1969340350877192,224.5048,5.9751,2022_09
CHAUPAL,02-033-00034,0.7626848484848485,251.686,19.4658,2022_09
CHAURAH,02-023-00004,0.1406849275362319,194.1452,4.4688,2022_09
CHIRGAON,02-033-00035,0.147392,110.544,2.9182,2022_09
DADA SIBA,02-024-02112,2.21307,331.9605,71.6077,2022_09
DADAHU,02-032-00048,7.290608666666667,1093.5913,167.3366,2022_09
DALHOUSIE,02-023-00005,0.7160277777777778,128.885,39.5021,2022_09
DERA GOPIPUR,02-024-02113,2.851499206349206,1796.4445,92.5947,2022_09
DHARAMPUR,02-027-00023,0.7214157142857143,151.4973,11.2674,2022_09
DHARMSHALA,02-024-02114,0.9143563888888888,329.16830000000004,45.1892,2022_09
DHATWAL,02-028-02856,3.323277499999999,398.79329999999993,38.0668,2022_09
DHIRA,02-024-02115,1.598145,191.7774,46.6202,2022_09
DODRA KWAR,02-033-00036,0.113045641025641,44.0878,1.2507,2022_09
FATEHPUR,02-024-02116,1.0625488888888888,286.8882,70.0773,2022_09
GALORE,02-028-02857,0.4506016666666667,27.0361,5.8541,2022_09
GHANARI,02-029-00067,0.2357636666666666,70.7291,20.2253,2022_09
GHUMARWIN,02-030-02106,0.7136725,171.28140000000002,23.3096,2022_09
HAMIRPUR,02-028-02858,0.4232790476190476,88.88860000000001,4.3113,2022_09
HANGRANG,02-034-01703,0.0206298245614035,11.759,0.3314,2022_09
HARCHAKIAN,02-024-02117,1.576405,94.5843,48.7188,2022_09
HAROLI,02-029-00068,0.8166287878787878,269.4875,25.0142,2022_09
INDORA,02-024-02118,0.5026484444444445,226.1918,16.9663,2022_09
JAISINGHPUR,02-024-02119,1.5966888888888888,287.404,29.8564,2022_09
JASWAN  KOTLA,02-024-02120,1.8678625,224.1435,75.717,2022_09
JAWALAMUKHI,02-024-02121,1.160713888888889,208.9285,47.7449,2022_09
JAWALI,02-024-02122,0.7814855555555555,281.3348,68.9198,2022_09
JHANDUTA,02-030-02107,1.227002666666667,552.1512,38.1489,2022_09
JOGINDAR NAGAR,02-027-00024,0.952973611111111,343.0705,27.2337,2022_09
JUBBAL,02-033-00037,0.8631947222222222,310.7501,18.9239,2022_09
KALPA,02-034-00009,0.1404402222222222,63.1981,3.9175,2022_09
KAMRAU,02-032-00049,1.0146371428571428,213.0738,40.703,2022_09
KANDAGHAT,02-031-00059,1.5947566666666666,478.427,28.2024,2022_09
KANGRA,02-024-02123,1.2502833333333332,262.5595,49.4669,2022_09
KARSOG,02-027-00025,0.3394730158730158,213.868,3.1082,2022_09
KASAULI,02-031-00060,2.660672380952381,558.7412,43.6146,2022_09
KHUNDIAN,02-024-02124,1.0778038888888888,194.0047,47.5994,2022_09
KOTKHAI,02-033-00038,0.4335975757575757,143.0872,14.567,2022_09
KOTLI,02-027-00026,0.6045758333333333,72.5491,12.1186,2022_09
KRISHANGARH,02-031-00061,1.3100200000000002,196.503,26.3481,2022_09
KULLU,02-026-00014,0.2492963636363636,164.53560000000002,19.4878,2022_09
KUMHARSAIN,02-033-00039,0.3347388888888888,90.3795,3.0344,2022_09
KUPVI,02-033-00040,1.434348,215.1522,15.642,2022_09
LAD BHAROL,02-027-00027,0.8772744444444445,78.9547,17.5951,2022_09
LAHAUL,02-025-00017,0.1427747948717948,1113.6434,28.1992,2022_09
MANALI,02-026-00015,1.42483091954023,1239.6029,30.3463,2022_09
MORANG,02-034-01704,0.0565570256410256,110.2862,3.9301,2022_09
MULTHAN,02-024-02125,0.229595,261.7383,7.301,2022_09
NADAUN,02-028-02859,0.79076,166.0596,33.4583,2022_09
NAGROTA BAGWAN,02-024-02126,3.1987433333333337,383.84920000000005,59.3599,2022_09
NAHAN,02-032-00050,5.90836564102564,2304.2626,166.8008,2022_09
NAINA DEVI,02-030-02109,0.9588,230.112,30.2373,2022_09
NALAGARH,02-031-00062,0.2142133333333333,83.5432,7.6631,2022_09
NAMHOL,02-030-02108,0.2927094444444444,52.6877,5.8793,2022_09
NANKHARI,02-033-00041,0.44708,67.062,12.0644,2022_09
NERMAND,02-026-00016,0.2836939583333333,136.1731,3.9349,2022_09
NERUA,02-033-00042,0.7418613888888889,267.0701,24.5543,2022_09
NICHAR,02-034-00010,0.0634223015873016,79.91210000000001,2.6426,2022_09
NIHRI,02-027-00028,0.2696255555555555,72.7989,3.7224,2022_09
NOHRA,02-032-00051,3.985804761904762,837.019,164.5423,2022_09
NURPUR,02-024-02127,0.5918458333333334,355.1075,13.5085,2022_09
PACHHAD,02-032-00052,10.117748666666667,4552.9869,168.0569,2022_09
PADHAR,02-027-00029,0.5130164285714286,215.4669,26.0391,2022_09
PALAMPUR,02-024-02128,3.005143529411765,1532.6232,48.5877,2022_09
PANGI,02-023-00006,0.9142707471264367,1590.8311,53.5235,2022_09
PAONTA SAHIB,02-032-01637,3.125441944444445,2250.3182,55.0958,2022_09
POOH,02-034-01705,0.0222655782312925,32.7304,0.3372,2022_09
RAJGARH,02-032-00053,10.96363238095238,2302.3628,168.4059,2022_09
RAKKAR,02-024-02129,0.6878355555555555,61.9052,15.9495,2022_09
RAMPUR,02-033-00043,0.4115770707070707,407.4613,10.7441,2022_09
RAMSHAHR,02-031-00063,0.1871238095238095,39.296,4.8752,2022_09
RENUKA,02-032-00055,1.2342626666666665,370.2788,9.7527,2022_09
ROHRU,02-033-00044,0.5558913333333333,166.7674,15.6817,2022_09
RONHAT,02-032-03318,3.9272404166666655,942.5377,168.4406,2022_09
SAINJ,02-026-00017,0.0555072413793103,48.2913,1.7385,2022_09
SALUNI,02-023-00007,0.0690273684210526,39.345600000000005,1.7621,2022_09
SANDHOL,02-027-00030,,0.0,,2022_09
SANGLA,02-034-01706,0.1789724999999999,300.6738,4.3372,2022_09
SARKAGHAT,02-027-00031,0.6505138095238095,136.6079,12.894,2022_09
SEONI,02-033-00046,0.4053906666666667,121.6172,5.0093,2022_09
SHAHPUR,02-024-02130,0.1745275,41.8866,3.8019,2022_09
SHALAI,02-032-00056,0.444339,133.30169999999998,8.2543,2022_09
SHIMLA,02-033-00045,1.501693703703704,810.9146000000001,29.1147,2022_09
SIHUNTA,02-023-00008,0.1032745454545454,34.0806,2.7329,2022_09
SOLAN,02-031-00064,3.8662591666666666,927.9022,159.2944,2022_09
SPITI,02-025-02401,0.0221053643966547,185.0219,0.7802,2022_09
SUNDAR NAGAR,02-027-00032,0.3862763888888889,139.0595,14.3812,2022_09
THEOG,02-033-00047,1.2979783333333337,623.0296000000001,29.6903,2022_09
THUNAG,02-027-00033,0.1279851515151515,42.2351,1.8412,2022_09
THURAL,02-024-02131,1.6772333333333334,150.951,30.5634,2022_09
TIRA SUJANPUR,02-028-02860,0.6088816666666667,146.1316,17.188,2022_09
UNA,02-029-00069,1.1317933333333334,237.6766,23.3143,2022_09
AMB,02-029-00065,0.0110181141439205,4.4403,3.6511,2022_10
ANI,02-026-00011,0.1799940860215054,66.9578,4.0923,2022_10
ARKI,02-031-00057,0.1735534562211981,75.32220000000001,10.4809,2022_10
AUT,02-027-00018,0.1202241935483871,22.3617,2.5787,2022_10
BADDI,02-031-00058,0.1133554838709677,35.1402,6.514,2022_10
BAIJNATH,02-024-02110,0.1377174731182796,51.2309,4.7863,2022_10
BALDWARA,02-027-00019,0.0495919354838709,3.0747,1.0201,2022_10
BALH,02-027-00020,0.100147670250896,27.94120000000001,11.0592,2022_10
BALI CHOWKI,02-027-03430,0.0942393241167434,61.3498,3.4594,2022_10
BAMSAN,02-028-01431,0.0929120967741935,11.521100000000002,4.2005,2022_10
BANGANA,02-029-00066,0.0568641366223908,29.9674,3.9773,2022_10
BANJAR,02-026-00012,0.062701129032258,38.8747,3.8011,2022_10
BAROH,02-024-02111,0.5397387096774193,83.65950000000001,17.0193,2022_10
BARSAR,02-028-02854,0.1031118279569892,19.178800000000003,3.9451,2022_10
BHARARI,02-030-02104,0.066976129032258,10.3813,1.3133,2022_10
BHATTIYAT,02-023-00001,0.0090430107526881,2.523,0.2573,2022_10
BHORANJ,02-028-02855,0.1240274193548387,15.3794,4.1181,2022_10
BHUNTAR,02-026-00013,0.1172399840700916,294.38960000000003,20.0708,2022_10
