@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,040-UKDPUNE,594.0,,,,,,594.85,2019-08-07,,,,,,,2020-06-05,Base,593.0,,,,040-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-TDSURAT,222.0,,,,,,222.0,,,,,,,,2020-05-31,Base,220.5,,,,042-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-TDSURAT,249.0,,,,,,249.0,,,,,,,,2020-06-01,Base,246.5,,,,043-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,005PURNA,,,,,,,,,,,,,,,2020-06-03,Base,,,,,005PURNA,
com.eptisa.dto.SimpleFloodForecastStaticDto,006RUPALI,,,,,,,,,,,,,,,2020-06-03,Base,,,,,006RUPALI,
com.eptisa.dto.SimpleFloodForecastStaticDto,039-TDSURAT,254.9,,,,,,257.2,2019-08-09,,,,,,,2020-06-01,Base,253.75,,,,039-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-LYDAGRA,,,,,,,133.81,2023-07-20,,,,,,,2019-05-22,Base,,,,,033-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-MGD2LKN-GP,,,,,,,,,,,,,,,2023-08-18,Base,,,,,022-MGD2LKN-GP,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-NDBHP,,,,,,,158.4,2023-09-16,,,,,,,2020-05-11,Base,,,,,017-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-09-001,,,,,,,,1995-06-15,,[None],,,,,2016-06-03,Base,,,,,01-10-09-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,BY00045,,,,,,,55.59,2004-10-08,,[None],,,,,2018-05-14,Base,,,,,BY00045,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-MGD3VNS,,,,,,,76.23,1980-08-31,,[None],,,,,2015-05-29,Base,,,,,017-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-UYDDEL,,,,,,,482.48,1988-09-25,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-19,Base,,,,,005-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-LYDAGRA,,,,,,,354.05,1983-09-10,,[None],,,,,2018-09-13,Base,,,,,024-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-UYDDEL,,,,,,,629.02,2019-08-18,,,,,,,2020-05-28,Base,,,,,034-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-CDJAPR,483.0,,2023-05-24,,,,481.32,2022-08-22,,,,,,,2020-04-11,Base,482.0,,2023-05-24,,026-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-mgd2lkn,500.0,,2022-08-04,,,,498.93,2021-10-20,,,,,,,2020-06-03,Base,499.0,,2022-08-04,,047-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,GYI00A3,,,,,,,110.9,1980-08-18,,[None],,,,,2018-09-14,Base,,,,,GYI00A3,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-HDCHENNAI,222.5,,,,,,223.0,,,[None],,,,,2017-05-30,Base,221.5,,,,033-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-UYDDEL,,,,,,,513.25,2022-10-01,,,,,,,2020-05-28,Base,,,,,033-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,YETIKOPPAKA,,,,,,,,,,[None],,,,,2018-09-24,Base,,,,,YETIKOPPAKA,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-MGD3VNS,,,,,,,224.4,2003-09-03,,[None],,,,,2015-05-29,Base,,,,,024-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-SRDCBE,95.0,,,,,,95.15,2013-11-24,,,,,,,2020-05-18,Base,94.5,,,,035-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-02-001,,,,,,,20.34,2017-08-12,,[None],,,,,2016-06-03,Base,,,,,01-10-02-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-mgd5ptn,125.09,,,,,,128.04,1975-08-15,,"['GSM', 'Manual']",,,,,2014-06-03,Base,124.09,,,,022-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,066-MDBURLA,,,,,,,,,,,,,,,2019-07-14,Base,,,,,066-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-LBDJPG,,,,,,,50.1,1973-10-13,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,006-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-HDCHENNAI,199.0,,,,,,199.5,2021-01-07,,[None],,,,,2017-05-30,Base,198.0,,,,034-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-ERDBWN,,,,,,,48.78,1988-06-27,,"['Telemetry', 'Manual']",,,,,2014-05-23,Base,,,,,011-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,0102009002,,,,,,,19.2,2019-08-08,,[None],,,,,2018-07-18,Base,,,,,0102009002,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-mdsil,,,,,,,32.18,1989-08-01,Assam & Meghalaya,"['GSM', 'Manual']",,,,,2015-05-01,Base,,,,,009-mdsil,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-NDBHP,,,,,,,301.92,2007-07-08,,,,,,,2020-05-11,Base,,,,,004-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-NDBHP,,,,,,,207.1,2006-08-07,,,,,,,2020-05-11,Base,,,,,005-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-NDBHP,,,,,,,359.95,1994-07-27,,,,,,,2020-05-11,Base,,,,,020-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-SRDCBE,445.97,,,,,,447.6,2019-08-08,,,,,,,2020-05-18,Base,445.47,,,,036-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-NDBHP,,,,,,,159.215,1994-08-27,,,,,,,2020-05-11,Base,,,,,021-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-mdsil,,,,,,,72.255,1993-06-10,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",,,,,2015-05-01,Base,,,,,010-mdsil,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,058-TDSURAT,,,,,,,110.0,2019-08-09,,,,,,,2020-06-01,Base,,,,,058-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-LKDHYD,,,,,,,342.38,2018-08-17,,[None],,,,,2018-07-20,Base,,,,,030-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,048-UYDDEL,,,,,,,,2019-08-23,,,,,,,2020-05-28,Base,,,,,048-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-mgd2lkn,,,,,,,98.0,2019-09-27,,,,,,,2020-06-03,Base,,,,,030-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-NDBHP,,,,,,,332.47,1999-09-08,,,,,,,2020-05-11,Base,,,,,019-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,010213ua3,,,,,,,272.2,2019-10-01,,['Manual'],,,,,2018-03-23,Base,,,,,010213ua3,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-MAHGAND ,,,,,,,37.625,1990-07-07,,,,,,,2020-05-30,Base,,,,,036-MAHGAND ,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-MAHGAND ,,,,,,,108.755,1979-07-18,,,,,,,2020-05-30,Base,,,,,035-MAHGAND ,
com.eptisa.dto.SimpleFloodForecastStaticDto,031_mgd2lkn,,,,,,,128.23,2019-07-09,,,,,,,2020-06-02,Base,,,,,031_mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-DDASAL,,,,,,,,,,[None],,,,,2018-07-28,Base,,,,,041-DDASAL,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-DDASL,,,,,,,24.42,1978-09-28,,[None],,,,,2018-07-28,Base,,,,,026-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,NAUKUCHIATAL1,,,,,,,,,,[None],,,,,2018-07-30,Base,,,,,NAUKUCHIATAL1,
com.eptisa.dto.SimpleFloodForecastStaticDto,004RAMES,,,,,,,,,,,,,,,2020-06-03,Base,,,,,004RAMES,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-LBDJPG,,,,,,,311.0,1980-09-05,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,010-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-LBDJPG,,,,,,,304.6,1972-07-26,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,009-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01-11-03-001,,,,,,,18.575,1991-05-12,Assam & Meghalaya,['Manual'],,,,,2015-05-11,Base,,,,,01-11-03-001,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-0-039-1240,,,,,,,276.68,2021-09-05,,,,,,,2021-06-04,Base,,,,,NBO-0-039-1240,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-HGDDDN,2495.5,,2022-04-19,,,,2494.03,2021-07-27,,,,,,,2020-05-06,Base,2494.5,,2022-04-19,,028-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-DDASL,141.28,,,,,,145.3,1992-09-27,,[None],,,,,2018-07-28,Base,140.28,,,,029-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-CDJAPR,407.9,,,,,,409.235,1992-07-27,East Rajasthan,"['Telemetry', 'Manual']",,,,,2014-05-21,Base,406.9,,,,014-CDJAPR,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,028-ddasl,207.12,,,,,,207.8,1990-10-05,,[None],,,,,2018-07-28,Base,206.12,,,,028-ddasl,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-MGD2lkn,,,,,,,170.74,2021-10-22,,,,,,,2020-06-03,Base,,,,,034-MGD2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-SRDCBE,347.22,,,,,,348.0,,,,,,,,2020-05-18,Base,346.22,,,,031-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-SWRDKOCHI,11.85,,,,,,12.14,2019-08-09,Kerala,"['GSM', 'Manual']",,,,Kuttooli,2015-05-30,Base,10.85,,,,005-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,039-Mgd2lkn,,,,,,,164.42,2018-10-11,,,,,,,2020-06-02,Base,,,,,039-Mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-DDASL,,,,,,,135.3,1988-06-27,,[None],,,,,2018-07-28,Base,,,,,027-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,010213ub3,,,,,,,289.46,2022-08-24,,['Manual'],,,,,2018-03-23,Base,,,,,010213ub3,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-mgd3vns,,,,,,,76.6,2020-08-24,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-17,Base,,,,,029-mgd3vns,
com.eptisa.dto.SimpleFloodForecastStaticDto,057-MGD3VNS,,,,,,,346.67,2019-08-21,,,,,,,2020-05-29,Base,,,,,057-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-MGD3VNS,,,,,,,246.5,2020-08-19,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-08,Base,,,,,027-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-HGDDDN,854.7,,2022-06-28,,,,854.19,2021-06-19,,,,,,,2020-05-06,Base,853.7,,2022-06-28,,021-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-SWRDKOCHI,37.2,,,,,,,,,,,,,,2020-05-29,Base,36.2,,,,026-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-CDJAPR,262.8,,,,,,262.05,1973-09-09,,"['Telemetry', 'Manual']",,,,,2014-05-21,Base,262.0,,,,009-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-SWRDKOCHI,13.0,,,,,,14.7,2018-08-17,,"['GSM', 'Manual']",,,,,2015-05-31,Base,12.0,,,,006-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,010214001,,,,,,,9.675,,,,,,,,2019-07-16,Base,,,,,010214001,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-SWRDKOCHI,18.9,,,,,,20.315,2019-08-09,,,,,,,2020-05-29,Base,17.9,,,,024-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-UYDDEL,,,,,,,186.49,2023-07-16,,,,,,,2020-05-28,Base,,,,,047-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,010213ub1,,,,,,,402.72,2022-08-16,,[None],,,,,2018-03-23,Base,,,,,010213ub1,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-ukdpune,505.0,,,,,,508.8,1997-08-24,,,,,,,2023-07-03,Base,504.0,,,,016-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-CDJAPR,227.0,,,,,,225.24,2019-09-16,,,,,,,2020-04-13,Base,226.0,,,,031-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-017-1218,,,,,,,366.16,2023-08-04,,,,,,,2021-06-04,Base,,,,,NBO-1-017-1218,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-UYDDEL,,,,,,,236.24,2023-07-14,,,,,,,2020-05-28,Base,,,,,042-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-LYDAGRA,,,,,,,154.87,1978-09-09,West Uttar Pradesh,[None],,,,,2018-09-13,Base,,,,,023-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,GYN10F5,,,,,,,131.45,1990-09-20,,[None],,,,,2018-09-13,Base,,,,,GYN10F5,
com.eptisa.dto.SimpleFloodForecastStaticDto,050-TDSURAT,,,,,,,149.8,2019-08-09,,,,,,,2020-06-01,Base,,,,,050-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-TDSURAT,223.0,,,,,,233.7,2006-08-07,,[None],,,,,2014-05-15,Base,221.0,,,,012-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-UKDPUNE,543.15,,,,,,546.994,2019-08-09,,[None],,,,,2014-05-22,Base,541.95,,,,003-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-HGDDDN,1043.4,,2022-06-28,,,,1044.81,2023-08-14,,,,,,,2020-05-06,Base,1042.4,,2022-06-28,,031-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-CDJAPR,324.0,,2023-07-04,,,,322.75,2021-08-07,,,,,,,2020-04-13,Base,323.0,,2023-07-04,,029-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,050-UYDDEL,,,,,,,177.32,2023-07-16,,,,,,,2020-05-28,Base,,,,,050-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-UYDDEL,,,,,,,216.71,2023-07-20,,,,,,,2020-05-28,Base,,,,,044-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,039-UYDDEL,,,,,,,277.1,2023-07-11,,,,,,,2020-05-28,Base,,,,,039-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,051-mgd2lkn,,,,,,,180.96,2023-08-18,,,,,,,2020-06-02,Base,,,,,051-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-mgd2lkn,,,,,,,237.8,2023-09-11,,,,,,,2020-06-03,Base,,,,,044-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,Prakasambarrage,,,,,,,,,,"['Wireless', 'Telemetry']",,,,VIJAYAWADA,2019-02-27,Base,,,,,Prakasambarrage,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,029-HGDDDN,1976.8,,2022-06-28,,,,1974.9,2021-05-20,,,,,,,2020-05-06,Base,1975.8,,2022-06-28,,029-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-HYDCHENNAI,,,,,,,7.2,2008-11-28,,"['GSM', 'Manual']",,,,,2015-05-22,Base,,,,,026-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-041-1242,,,,,,,252.16,2023-09-16,,,,,,,2021-06-04,Base,,,,,NBO-2-041-1242,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-DDASL,,,,,,,146.5,2000-09-20,,[None],,,,,2018-07-28,Base,,,,,024-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-wgdngp,,,,,,,191.72,2000-07-19,,['Telemetry'],,,,,2014-05-31,Base,,,,,021-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-UYDDEL,,,,,,,902.9,1995-09-05,,"['Wireless', 'Telemetry', 'GSM']",,,,,2014-05-06,Base,,,,,006-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-UBDDIB,,,,,,,,,,['Wireless'],,,,,2014-04-30,Base,,,,,028-UBDDIB,
com.eptisa.dto.SimpleFloodForecastStaticDto,GYL00B7,,,,,,,113.74,,,[None],,,,,2018-09-13,Base,,,,,GYL00B7,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-ERDBWN,,,,,,,463.6,1990-11-04,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-24,Base,,,,,032-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-ERDBWN,,,,,,,51.08,1997-08-05,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-24,Base,,,,,018-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-wgdngp,,,,,,,311.5,1994-09-06,,"['Wireless', 'Telemetry']",,,,,2014-05-29,Base,,,,,005-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-mgd2lkn,115.5,,,,,,116.5,1985-09-26,,"['Wireless', 'Manual']",,,,,2014-06-02,Base,114.5,,,,015-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-UYDDEL,,,,,,,778.98,2019-08-18,,,,,,,2020-05-28,Base,,,,,030-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-UYDDEL,,,,,,,,,,,,,,,2020-05-28,Base,,,,,049-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-LYDAGRA,204.0,,,,,,205.4,1992-09-12,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,Mohana,2014-05-23,Base,203.0,,,,011-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-MDSIL,,,,,,,20.0,1984-09-15,Assam & Meghalaya,"['GSM', 'Manual']",,,,Hailakandi,2015-05-01,Base,,,,,008-MDSIL,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-MBDGHY,,,,,,,26.96,1989-07-31,Assam & Meghalaya,"['Wireless', 'Manual']",,,,,2014-05-01,Base,,,,,009-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,043-UKDPUNE,,,,,,,,,,,,,,,2023-07-03,Base,,,,,043-UKDPUNE,
com.eptisa.dto.SimpleFloodForecastStaticDto,013 NDBHP,,,,,,,318.55,1973-08-30,,[None],,,,,2016-05-13,Base,,,,,013 NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-HYDCHENNAI,,,,,,,3.6,1983-12-24,,"['GSM', 'Manual']",,,,,2015-05-22,Base,,,,,027-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,NDB-WQSS-202012,,,,,,,,,,,,,,,2021-12-22,Base,,,,,NDB-WQSS-202012,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-051-1252,,,,,,,205.7,2023-09-16,,,,,,,2021-06-04,Base,,,,,NBO-2-051-1252,
com.eptisa.dto.SimpleFloodForecastStaticDto,048,,,,,,,256.78,1999-08-24,,,,,,,2021-12-23,Base,,,,,048,
com.eptisa.dto.SimpleFloodForecastStaticDto,047,,,,,,,495.47,2008-09-04,,,,,,,2021-12-23,Base,,,,,047,
com.eptisa.dto.SimpleFloodForecastStaticDto,050,,,,,,,218.16,2012-06-26,,,,,,,2021-12-23,Base,,,,,050,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-031-1232,,,,,,,326.8,2020-08-28,,,,,,,2021-06-04,Base,,,,,NBO-1-031-1232,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-UYDDEL,,,,,,,1060.4,2010-09-19,Uttarakhand,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-04-16,Base,,,,,001-UYDDEL,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-LKdhyd,,,,,,,381.74,1972-07-21,,[None],,,,,2014-05-29,Base,,,,,011-LKdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-UBDDIB,,,,,,,342.6,1998-06-26,Arunachal Pradesh,['Wireless'],,,,,2014-04-30,Base,,,,,027-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,003-ERDBWN,28.17,,,,,,27.4,1999-10-31,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-23,Base,25.17,,,,003-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,041-UYDDEL,,,,,,,194.18,2023-07-14,,,,,,,2020-05-28,Base,,,,,041-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-MGD3VNS,,,,,,,87.18,1978-09-07,,[None],,,,,2015-05-29,Base,,,,,021-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-LKDHYD,,,,,,,35.67,,,[None],,,,,2014-05-29,Base,,,,,021-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-MGD3VNS,,,,,,,86.35,2000-09-15,,[None],81.182,,1982-07-08,,2015-05-29,Base,,,,,019-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,046-mgd2lkn,219.0,,2022-08-05,,,,220.75,2021-10-19,,,,,,,2020-06-03,Base,218.0,,2022-08-05,,046-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-MDBURLA,,,,,,,54.14,2013-10-13,,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,,,,,038-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,035-MDBURLA,,,,,,,45.78,2008-09-19,,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,,,,,035-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-mgd4ptn,82.3,,,,,,83.66,,,['GSM'],,,,,2014-06-02,Base,81.3,,,,026-mgd4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-HGDDDN,3056.5,,2022-04-19,,,,3054.58,2021-07-27,,,,,,,2020-05-06,Base,3055.5,,2022-04-19,,030-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-MGD4PTN,50.58,,,,,,51.47,2021-07-12,,['GSM'],,,,,2016-06-06,Base,49.58,,,,033-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-wgdngp,,,,,,,185.48,2022-07-20,Vidharbha,"['Wireless', 'Telemetry']",,,,,2014-05-29,Base,,,,,013-wgdngp,19.0
com.eptisa.dto.SimpleFloodForecastStaticDto,020-wgdngp,,,,,,,217.38,2007-08-07,,['Telemetry'],,,,,2014-05-31,Base,,,,,020-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-WGDNGP,,,,,,,233.55,2005-09-15,,['Telemetry'],,,,,2014-05-31,Base,,,,,019-WGDNGP,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-mgd2lkn,,,,,,,144.35,2021-10-25,,,,,,,2020-06-05,Base,,,,,032-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-SWRDKOCHI,18.2,,,,,,18.28,2019-08-09,Kerala,"['GSM', 'Manual']",,,,,2015-05-13,Base,17.2,,,,002-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,043-UYDDEL,,,,,,,219.08,2023-07-19,West Uttar Pradesh,,,,,,2020-05-28,Base,,,,,043-UYDDEL,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,022-TDSURAT,,,,,,,21.67,2006-08-08,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-28,Base,,,,,022-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-MGD3VNS,,,,,,,94.7,2021-08-02,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-17,Base,,,,,031-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-MGD3VNS,,,,,,,73.71,2019-10-01,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-30,Base,,,,,047-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-MGD3VAR,,,,,,,65.42,2021-10-08,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-26,Base,,,,,040-MGD3VAR,
com.eptisa.dto.SimpleFloodForecastStaticDto,039-mgd3vns,,,,,,,65.6,2019-10-03,,[None],,,,,2018-10-26,Base,,,,,039-mgd3vns,
com.eptisa.dto.SimpleFloodForecastStaticDto,38-MGD3VNS,,,,,,,265.45,2021-08-02,,[None],,,,,2018-10-24,Base,,,,,38-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-MGD3VNS,,,,,,,344.8,2021-09-17,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-29,Base,,,,,043-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-MGD3VNS,,,,,,,182.04,2020-08-30,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-22,Base,,,,,036-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-MGD3VNS,,,,,,,70.98,2019-10-01,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2018-10-26,Base,,,,,041-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-MGD3VNS,,,,,,,300.7,2019-08-13,,[None],,,,,2018-10-18,Base,,,,,034-MGD3VNS,
com.eptisa.dto.SimpleFloodForecastStaticDto,037-HDCHENNAI,78.3,,,,,,78.79,2022-10-10,,[None],,,,,2017-05-30,Base,77.8,,,,037-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,070-UBDDIB,,,,,,,,,Arunachal Pradesh,,,,,,2021-12-23,Base,,,,,070-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-srdcbe,342.0,,,,,,342.4,2009-11-10,,[None],,,,,2016-06-09,Base,341.0,,,,005-srdcbe,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-SWRDKOCHI,8.5,,,,,,10.685,1992-10-10,,"['GSM', 'Manual']",,,,,2015-05-31,Base,6.0,,,,021-SWRDKOCHI,
